iter,err_x,err_y,err_z
210,0.00033705754029550244,0.009622721336496385,-0.0357923429154809
211,0.0003320018029690917,0.009628373135084464,-0.03579542632638556
212,0.00032702189809021156,0.009633940189133265,-0.03579846371490166
213,0.00032211668827778763,0.0096394237685836,-0.03580145576376058
214,0.00031728505320852883,0.009644825124292213,-0.03580440314540965
215,0.0003125258893610992,0.009650145488316431,-0.03580730652215789
216,0.0003078381097642811,0.009655386074194333,-0.035810166546319036
217,0.00030322064374866374,0.009660548077220592,-0.035812983860351845
218,0.0002986724367023237,0.009665632674717992,-0.03581575909699771
219,0.00029419244982992036,0.009670641026304624,-0.03581849287941545
220,0.00028977965991563466,0.009675574274156905,-0.0358211858213134
221,0.00028543305908945975,0.00968043354326837,-0.035823838527078614
222,0.00028115165459711435,0.009685219941704334,-0.03582645159190327
223,0.00027693446857340106,0.009689934560852433,-0.03582902560190813
224,0.0002727805378189165,0.009694578475669133,-0.035831561134262994
225,0.0002686889135801176,0.00969915274492208,-0.03583405875730415
226,0.0002646586613327304,0.009703658411428565,-0.03583651903064872
227,0.000260688860568376,0.009708096502289912,-0.03583894250530558
228,0.00025677860458432286,0.009712468029121804,-0.03584132972378322
229,0.0002529270002765995,0.009716773988280834,-0.035843681220193706
230,0.00024913316793595503,0.009721015361086797,-0.03584599752035333
231,0.00024539624104705216,0.009725193114041264,-0.035848279141879096
232,0.00024171536609061416,0.00972930819904193,-0.035850526594281264
233,0.00023808970234855464,0.009733361553593051,-0.03585274037905152
234,0.00023451842171198016,0.009737354101011772,-0.0358549209897463
235,0.00023100070849217194,0.009741286750630325,-0.035857068912065346
236,0.0002275357592342876,0.00974516039799401,-0.03585918462392458
237,0.0002241227825339573,0.009748975925054892,-0.035861268595523174
238,0.00022076099885657042,0.00975273420036111,-0.03586332128940402
239,0.00021744964035928257,0.009756436079241622,-0.035865343160507095
240,0.00021418795071571765,0.009760082403986192,-0.03586733465621483
241,0.00021097518494329271,0.009763674004020537,-0.03586929621638859
242,0.00020781060923310234,0.009767211696076163,-0.03587122827339516
243,0.0002046935007824255,0.009770696284354797,-0.03587313125212206
244,0.00020162314762967796,0.009774128560686884,-0.03587500556997992
245,0.00019859884849187268,0.009777509304683725,-0.035876851636890264
246,0.00019561991260454655,0.009780839283882747,-0.03587866985525655
247,0.0001926856595640684,0.009784119253885178,-0.03588046061991565
248,0.00018979541917231172,0.009787349958485245,-0.03588222431806663
249,0.00018694853128368703,0.009790532129790032,-0.03588396132917318
250,0.00018414434565451382,0.009793666488328547,-0.0358856720248346
251,0.0001813822217945489,0.009796753743148638,-0.03588735676861983
252,0.00017866152882093029,0.009799794591899709,-0.03588901591585731
253,0.00017598164531414622,0.009802789720898932,-0.03589064981337175
254,0.0001733419591763859,0.009805739805177956,-0.03589225879915672
255,0.00017074186749186035,0.009808645508506318,-0.035893843201969165
256,0.0001681807763894369,0.00981150748338677,-0.03589540334082806
257,0.00016565810090721025,0.009814326371016415,-0.03589693952439468
258,0.00016317326485932747,0.00981710280120569,-0.035898452050205205
259,0.00016072570070480504,0.00981983739224492,-0.03589994120371768
260,0.00015831484941842172,0.00982253075070479,-0.0359014072571235
261,0.00015594016036376838,0.00982518347115268,-0.03590285046785693
262,0.0001536010911682937,0.009827796135760581,-0.0359042710767134
263,0.00015129710760045998,0.009830369313771296,-0.03590566930545507
264,0.00014902768344923366,0.009832903560777153,-0.03590704535373547
265,0.00014679230040564367,0.009835399417746823,-0.035908399395107586
266,0.00014459044794684845,0.009837857409708259,-0.03590973157177922
267,0.0001424216232228002,0.009840278043954022,-0.03591104198762619
268,0.0001402853309458795,0.009842661807570395,-0.03591233069873796
269,0.0001381810832841872,0.009845009163988021,-0.03591359770039232
270,0.00013610839975901345,0.009847320548082723,-0.03591484290873838
271,0.00013406680714865516,0.009849596359067646,-0.03591606613442204
272,0.00013205583940047017,0.00985183694991403,-0.03591726704355264
273,0.00013007503755639788,0.009854042611112652,-0.03591844509804719
274,0.00012812394970034444,0.00985621354480469,-0.035919599460910126
275,0.0001262021309449539,0.009858349821660558,-0.0359207288387647
276,0.00012430914349474413,0.009860451304860293,-0.03592183120487309
277,0.00012244455687181644,0.009862517506249491,-0.03592290327612962
278,0.00012060794852969929,0.009864547287912312,-0.03592393943032036
279,0.00011879890554151419,0.009866538160727533,-0.035924929167374234
280,0.00011701702996080639,0.009868484310715268,-0.03592584998824756
281,0.0001152619617130818,0.009870369205564314,-0.035926640839384565
282,0.00011353356284741383,0.00987211740180595,-0.035927030493095376
283,0.0001118631817656856,0.009870727967227374,-0.03591688419973106
284,0.00011018537915638175,0.009872637299473984,-0.03591802479445404
285,0.0001085327803037291,0.009874511457271109,-0.035919125491283364
286,0.00010690503379659034,0.009876346937195343,-0.03592017296902556
287,0.00010530183216990056,0.009878135200768747,-0.035921136719196244
288,0.00010372303352161286,0.009879849022630404,-0.03592192296462582
289,0.00010217010475850297,0.009881314729654716,-0.03592195183430819
290,0.00010065224449157641,0.0098777315223079,-0.03590044432944058
291,9.91424826368965e-05,0.009879551447818082,-0.035901879707348615
292,9.765536848396311e-05,0.009881342927703273,-0.03590328878682404
293,9.619056278270545e-05,0.009883106114521041,-0.03590467081469117
294,9.474773157709896e-05,0.009884841051672958,-0.03590602459946854
295,9.332654626324614e-05,0.009886547611703676,-0.03590734825028221
296,9.19266837782637e-05,0.009888225380990706,-0.03590863868827002
297,9.054782709821023e-05,0.009889873424305709,-0.03590989064699306
298,8.918966657872387e-05,0.009891489743229943,-0.035911094366833506
299,8.785190410533493e-05,0.009893069799223924,-0.03591222928410838
300,8.653427007180354e-05,0.009894601256810872,-0.03591324144520186
301,8.523664660956542e-05,0.009896033230009541,-0.03591391004963957
302,8.39670133598255e-05,0.009896375259212296,-0.03590975445219193
303,8.270770403098089e-05,0.009897870537988645,-0.03591085352953171
304,8.146748333929353e-05,0.009899297412711994,-0.03591173544951932
305,8.024747253589227e-05,0.009900443455244169,-0.03591144872538051
